# t	Lz	x	y
0.0000000000e+00	2.000000000000000e+00	2.000000000000000e+00	0.000000000000000e+00
1.0000000000e-03	2.000000000000000e+00	1.999999750000000e+00	1.000000000000000e-03
2.0000000000e-03	2.000000000000000e+00	1.999999250000031e+00	1.999999875000000e-03
3.0000000000e-03	2.000000000000000e+00	1.999998500000250e+00	2.999999500000110e-03
4.0000000000e-03	2.000000000000000e+00	1.999997500000938e+00	3.999998750000703e-03
5.0000000000e-03	2.000000000000000e+00	1.999996250002500e+00	4.999997500002578e-03
6.0000000000e-03	2.000000000000000e+00	1.999994750005469e+00	5.999995625007110e-03
7.0000000000e-03	2.000000000000000e+00	1.999993000010500e+00	6.999993000016407e-03
8.0000000000e-03	2.000000000000000e+00	1.999991000018375e+00	7.999989500033469e-03
9.0000000000e-03	2.000000000000000e+00	1.999988750030000e+00	8.999985000062343e-03
1.0000000000e-02	2.000000000000000e+00	1.999986250046406e+00	9.999979375108280e-03
1.1000000000e-02	2.000000000000000e+00	1.999983500068750e+00	1.099997250017789e-02
1.2000000000e-02	2.000000000000000e+00	1.999980500098312e+00	1.199996425027929e-02
1.3000000000e-02	2.000000000000000e+00	1.999977250136499e+00	1.299995450042229e-02
1.4000000000e-02	2.000000000000000e+00	1.999973750184842e+00	1.399994312561851e-02
1.5000000000e-02	2.000000000000000e+00	1.999970000244996e+00	1.499993000088155e-02
1.6000000000e-02	2.000000000000000e+00	1.999966000318745e+00	1.599991500122716e-02
1.7000000000e-02	2.000000000000000e+00	1.999961750407992e+00	1.699989800167340e-02
1.8000000000e-02	2.000000000000000e+00	1.999957250514770e+00	1.799987887724075e-02
1.9000000000e-02	2.000000000000000e+00	1.999952500641235e+00	1.899985750295233e-02
2.0000000000e-02	2.000000000000000e+00	1.999947500789666e+00	1.999983375383402e-02
2.1000000000e-02	2.000000000000000e+00	1.999942250962471e+00	2.099980750491459e-02
2.2000000000e-02	2.000000000000000e+00	1.999936751162181e+00	2.199977863122593e-02
2.3000000000e-02	2.000000000000000e+00	1.999931001391450e+00	2.299974700780314e-02
2.4000000000e-02	2.000000000000000e+00	1.999925001653060e+00	2.399971250968471e-02
2.5000000000e-02	2.000000000000000e+00	1.999918751949916e+00	2.499967501191269e-02
2.6000000000e-02	2.000000000000000e+00	1.999912252285049e+00	2.599963438953281e-02
2.7000000000e-02	2.000000000000000e+00	1.999905502661615e+00	2.699959051759468e-02
2.8000000000e-02	2.000000000000000e+00	1.999898503082894e+00	2.799954327115190e-02
2.9000000000e-02	2.000000000000000e+00	1.999891253552292e+00	2.899949252526228e-02
3.0000000000e-02	2.000000000000000e+00	1.999883754073338e+00	2.999943815498791e-02
3.1000000000e-02	2.000000000000000e+00	1.999876004649687e+00	3.099938003539539e-02
3.2000000000e-02	2.000000000000000e+00	1.999868005285121e+00	3.199931804155595e-02
3.3000000000e-02	2.000000000000000e+00	1.999859755983543e+00	3.299925204854562e-02
3.4000000000e-02	2.000000000000000e+00	1.999851256748983e+00	3.399918193144537e-02
3.5000000000e-02	2.000000000000000e+00	1.999842507585596e+00	3.499910756534128e-02
3.6000000000e-02	2.000000000000000e+00	1.999833508497662e+00	3.599902882532470e-02
3.7000000000e-02	2.000000000000000e+00	1.999824259489584e+00	3.699894558649239e-02
3.8000000000e-02	2.000000000000000e+00	1.999814760565892e+00	3.799885772394668e-02
3.9000000000e-02	2.000000000000000e+00	1.999805011731240e+00	3.899876511279565e-02
4.0000000000e-02	2.000000000000000e+00	1.999795012990406e+00	3.999866762815325e-02
4.1000000000e-02	2.000000000000000e+00	1.999784764348294e+00	4.099856514513946e-02
4.2000000000e-02	2.000000000000000e+00	1.999774265809932e+00	4.199845753888048e-02
4.3000000000e-02	2.000000000000000e+00	1.999763517380473e+00	4.299834468450885e-02
4.4000000000e-02	2.000000000000000e+00	1.999752519065195e+00	4.399822645716363e-02
4.5000000000e-02	2.000000000000000e+00	1.999741270869501e+00	4.499810273199054e-02
4.6000000000e-02	2.000000000000000e+00	1.999729772798918e+00	4.599797338414210e-02
4.7000000000e-02	2.000000000000000e+00	1.999718024859098e+00	4.699783828877785e-02
4.8000000000e-02	2.000000000000000e+00	1.999706027055818e+00	4.799769732106442e-02
4.9000000000e-02	2.000000000000000e+00	1.999693779394980e+00	4.899755035617575e-02
5.0000000000e-02	2.000000000000000e+00	1.999681281882609e+00	4.999739726929322e-02
5.1000000000e-02	2.000000000000000e+00	1.999668534524856e+00	5.099723793560580e-02
5.2000000000e-02	2.000000000000000e+00	1.999655537327997e+00	5.199707223031023e-02
5.3000000000e-02	2.000000000000000e+00	1.999642290298432e+00	5.299690002861114e-02
5.4000000000e-02	2.000000000000000e+00	1.999628793442686e+00	5.399672120572124e-02
5.5000000000e-02	2.000000000000000e+00	1.999615046767408e+00	5.499653563686147e-02
5.6000000000e-02	2.000000000000000e+00	1.999601050279373e+00	5.599634319726113e-02
5.7000000000e-02	2.000000000000000e+00	1.999586803985478e+00	5.699614376215804e-02
5.8000000000e-02	2.000000000000000e+00	1.999572307892747e+00	5.799593720679875e-02
5.9000000000e-02	2.000000000000000e+00	1.999557562008328e+00	5.899572340643860e-02
6.0000000000e-02	2.000000000000000e+00	1.999542566339494e+00	5.999550223634198e-02
6.1000000000e-02	2.000000000000000e+00	1.999527320893640e+00	6.099527357178239e-02
6.2000000000e-02	2.000000000000000e+00	1.999511825678288e+00	6.199503728804268e-02
6.3000000000e-02	2.000000000000000e+00	1.999496080701085e+00	6.299479326041511e-02
6.4000000000e-02	2.000000000000000e+00	1.999480085969800e+00	6.399454136420162e-02
6.5000000000e-02	2.000000000000000e+00	1.999463841492328e+00	6.499428147471387e-02
6.6000000000e-02	2.000000000000000e+00	1.999447347276689e+00	6.599401346727349e-02
6.7000000000e-02	2.000000000000000e+00	1.999430603331026e+00	6.699373721721218e-02
6.8000000000e-02	2.000000000000000e+00	1.999413609663607e+00	6.799345259987187e-02
6.9000000000e-02	2.000000000000000e+00	1.999396366282825e+00	6.899315949060492e-02
7.0000000000e-02	2.000000000000000e+00	1.999378873197197e+00	6.999285776477418e-02
7.1000000000e-02	2.000000000000000e+00	1.999361130415363e+00	7.099254729775327e-02
7.2000000000e-02	2.000000000000000e+00	1.999343137946090e+00	7.199222796492662e-02
7.3000000000e-02	2.000000000000000e+00	1.999324895798266e+00	7.299189964168970e-02
7.4000000000e-02	2.000000000000000e+00	1.999306403980907e+00	7.399156220344914e-02
7.5000000000e-02	2.000000000000000e+00	1.999287662503151e+00	7.499121552562292e-02
7.6000000000e-02	2.000000000000000e+00	1.999268671374260e+00	7.599085948364045e-02
7.7000000000e-02	2.000000000000000e+00	1.999249430603621e+00	7.699049395294282e-02
7.8000000000e-02	2.000000000000000e+00	1.999229940200746e+00	7.799011880898288e-02
7.9000000000e-02	2.000000000000000e+00	1.999210200175270e+00	7.898973392722544e-02
8.0000000000e-02	2.000000000000000e+00	1.999190210536953e+00	7.998933918314741e-02
8.1000000000e-02	2.000000000000000e+00	1.999169971295677e+00	8.098893445223793e-02
8.2000000000e-02	2.000000000000000e+00	1.999149482461452e+00	8.198851960999856e-02
8.3000000000e-02	2.000000000000000e+00	1.999128744044409e+00	8.298809453194343e-02
8.4000000000e-02	2.000000000000000e+00	1.999107756054803e+00	8.398765909359940e-02
8.5000000000e-02	2.000000000000000e+00	1.999086518503016e+00	8.498721317050616e-02
8.6000000000e-02	2.000000000000000e+00	1.999065031399550e+00	8.598675663821644e-02
8.7000000000e-02	2.000000000000000e+00	1.999043294755035e+00	8.698628937229616e-02
8.8000000000e-02	2.000000000000000e+00	1.999021308580223e+00	8.798581124832458e-02
8.9000000000e-02	2.000000000000000e+00	1.998999072885989e+00	8.898532214189443e-02
9.0000000000e-02	2.000000000000000e+00	1.998976587683334e+00	8.998482192861208e-02
9.1000000000e-02	2.000000000000000e+00	1.998953852983382e+00	9.098431048409772e-02
9.2000000000e-02	2.000000000000000e+00	1.998930868797381e+00	9.198378768398546e-02
9.3000000000e-02	2.000000000000000e+00	1.998907635136702e+00	9.298325340392354e-02
9.4000000000e-02	2.000000000000000e+00	1.998884152012842e+00	9.398270751957442e-02
9.5000000000e-02	2.000000000000000e+00	1.998860419437419e+00	9.498214990661503e-02
9.6000000000e-02	2.000000000000000e+00	1.998836437422178e+00	9.598158044073683e-02
9.7000000000e-02	2.000000000000000e+00	1.998812205978984e+00	9.698099899764601e-02
9.8000000000e-02	2.000000000000001e+00	1.998787725119830e+00	9.798040545306361e-02
9.9000000000e-02	2.000000000000000e+00	1.998762994856829e+00	9.897979968272572e-02
1.0000000000e-01	2.000000000000000e+00	1.998738015202220e+00	9.997918156238361e-02
1.0100000000e-01	2.000000000000000e+00	1.998712786168365e+00	1.009785509678039e-01
1.0200000000e-01	2.000000000000001e+00	1.998687307767749e+00	1.019779077747686e-01
1.0300000000e-01	2.000000000000001e+00	1.998661580012982e+00	1.029772518590756e-01
1.0400000000e-01	2.000000000000001e+00	1.998635602916797e+00	1.039765830965383e-01
1.0500000000e-01	2.000000000000001e+00	1.998609376492049e+00	1.049759013629862e-01
1.0600000000e-01	2.000000000000001e+00	1.998582900751718e+00	1.059752065342649e-01
1.0700000000e-01	2.000000000000001e+00	1.998556175708909e+00	1.069744984862362e-01
1.0800000000e-01	2.000000000000001e+00	1.998529201376848e+00	1.079737770947784e-01
1.0900000000e-01	2.000000000000001e+00	1.998501977768886e+00	1.089730422357862e-01
1.1000000000e-01	2.000000000000001e+00	1.998474504898495e+00	1.099722937851713e-01
1.1100000000e-01	2.000000000000001e+00	1.998446782779274e+00	1.109715316188619e-01
1.1200000000e-01	2.000000000000001e+00	1.998418811424943e+00	1.119707556128035e-01
1.1300000000e-01	2.000000000000001e+00	1.998390590849346e+00	1.129699656429586e-01
1.1400000000e-01	2.000000000000000e+00	1.998362121066449e+00	1.139691615853072e-01
1.1500000000e-01	2.000000000000001e+00	1.998333402090344e+00	1.149683433158467e-01
1.1600000000e-01	2.000000000000001e+00	1.998304433935244e+00	1.159675107105921e-01
1.1700000000e-01	2.000000000000001e+00	1.998275216615486e+00	1.169666636455761e-01
1.1800000000e-01	2.000000000000000e+00	1.998245750145530e+00	1.179658019968496e-01
1.1900000000e-01	2.000000000000001e+00	1.998216034539960e+00	1.189649256404813e-01
1.2000000000e-01	2.000000000000001e+00	1.998186069813481e+00	1.199640344525584e-01
1.2100000000e-01	2.000000000000001e+00	1.998155855980924e+00	1.209631283091863e-01
1.2200000000e-01	2.000000000000001e+00	1.998125393057240e+00	1.219622070864891e-01
1.2300000000e-01	2.000000000000001e+00	1.998094681057505e+00	1.229612706606094e-01
1.2400000000e-01	2.000000000000001e+00	1.998063719996918e+00	1.239603189077089e-01
1.2500000000e-01	2.000000000000001e+00	1.998032509890800e+00	1.249593517039680e-01
1.2600000000e-01	2.000000000000001e+00	1.998001050754596e+00	1.259583689255866e-01
1.2700000000e-01	2.000000000000001e+00	1.997969342603873e+00	1.269573704487837e-01
1.2800000000e-01	2.000000000000001e+00	1.997937385454320e+00	1.279563561497978e-01
1.2900000000e-01	2.000000000000001e+00	1.997905179321752e+00	1.289553259048870e-01
1.3000000000e-01	2.000000000000001e+00	1.997872724222103e+00	1.299542795903292e-01
1.3100000000e-01	2.000000000000001e+00	1.997840020171433e+00	1.309532170824222e-01
1.3200000000e-01	2.000000000000001e+00	1.997807067185922e+00	1.319521382574838e-01
1.3300000000e-01	2.000000000000001e+00	1.997773865281874e+00	1.329510429918522e-01
1.3400000000e-01	2.000000000000001e+00	1.997740414475716e+00	1.339499311618858e-01
1.3500000000e-01	2.000000000000001e+00	1.997706714783997e+00	1.349488026439636e-01
1.3600000000e-01	2.000000000000001e+00	1.997672766223389e+00	1.359476573144853e-01
1.3700000000e-01	2.000000000000001e+00	1.997638568810686e+00	1.369464950498713e-01
1.3800000000e-01	2.000000000000001e+00	1.997604122562805e+00	1.379453157265630e-01
1.3900000000e-01	2.000000000000001e+00	1.997569427496785e+00	1.389441192210232e-01
1.4000000000e-01	2.000000000000001e+00	1.997534483629787e+00	1.399429054097356e-01
1.4100000000e-01	2.000000000000001e+00	1.997499290979097e+00	1.409416741692055e-01
1.4200000000e-01	2.000000000000001e+00	1.997463849562120e+00	1.419404253759598e-01
1.4300000000e-01	2.000000000000001e+00	1.997428159396384e+00	1.429391589065472e-01
1.4400000000e-01	2.000000000000001e+00	1.997392220499542e+00	1.439378746375381e-01
1.4500000000e-01	2.000000000000001e+00	1.997356032889366e+00	1.449365724455250e-01
1.4600000000e-01	2.000000000000001e+00	1.997319596583752e+00	1.459352522071228e-01
1.4700000000e-01	2.000000000000001e+00	1.997282911600718e+00	1.469339137989683e-01
1.4800000000e-01	2.000000000000001e+00	1.997245977958402e+00	1.479325570977212e-01
1.4900000000e-01	2.000000000000001e+00	1.997208795675068e+00	1.489311819800636e-01
1.5000000000e-01	2.000000000000001e+00	1.997171364769098e+00	1.499297883227005e-01
1.5100000000e-01	2.000000000000001e+00	1.997133685259000e+00	1.509283760023599e-01
1.5200000000e-01	2.000000000000001e+00	1.997095757163400e+00	1.519269448957926e-01
1.5300000000e-01	2.000000000000001e+00	1.997057580501048e+00	1.529254948797728e-01
1.5400000000e-01	2.000000000000001e+00	1.997019155290817e+00	1.539240258310983e-01
1.5500000000e-01	2.000000000000001e+00	1.996980481551699e+00	1.549225376265902e-01
1.5600000000e-01	2.000000000000001e+00	1.996941559302810e+00	1.559210301430932e-01
1.5700000000e-01	2.000000000000001e+00	1.996902388563387e+00	1.569195032574761e-01
1.5800000000e-01	2.000000000000001e+00	1.996862969352790e+00	1.579179568466316e-01
1.5900000000e-01	2.000000000000001e+00	1.996823301690497e+00	1.589163907874764e-01
1.6000000000e-01	2.000000000000001e+00	1.996783385596112e+00	1.599148049569516e-01
1.6100000000e-01	2.000000000000001e+00	1.996743221089359e+00	1.609131992320227e-01
1.6200000000e-01	2.000000000000001e+00	1.996702808190082e+00	1.619115734896799e-01
1.6300000000e-01	2.000000000000001e+00	1.996662146918248e+00	1.629099276069379e-01
1.6400000000e-01	2.000000000000001e+00	1.996621237293946e+00	1.639082614608366e-01
1.6500000000e-01	2.000000000000001e+00	1.996580079337385e+00	1.649065749284406e-01
1.6600000000e-01	2.000000000000001e+00	1.996538673068896e+00	1.659048678868400e-01
1.6700000000e-01	2.000000000000001e+00	1.996497018508932e+00	1.669031402131499e-01
1.6800000000e-01	2.000000000000001e+00	1.996455115678066e+00	1.679013917845112e-01
1.6900000000e-01	2.000000000000001e+00	1.996412964596994e+00	1.688996224780903e-01
1.7000000000e-01	2.000000000000001e+00	1.996370565286531e+00	1.698978321710792e-01
1.7100000000e-01	2.000000000000001e+00	1.996327917767615e+00	1.708960207406961e-01
1.7200000000e-01	2.000000000000001e+00	1.996285022061303e+00	1.718941880641851e-01
1.7300000000e-01	2.000000000000001e+00	1.996241878188777e+00	1.728923340188167e-01
1.7400000000e-01	2.000000000000001e+00	1.996198486171335e+00	1.738904584818876e-01
1.7500000000e-01	2.000000000000001e+00	1.996154846030400e+00	1.748885613307210e-01
1.7600000000e-01	2.000000000000001e+00	1.996110957787514e+00	1.758866424426669e-01
1.7700000000e-01	2.000000000000001e+00	1.996066821464340e+00	1.768847016951021e-01
1.7800000000e-01	2.000000000000001e+00	1.996022437082662e+00	1.778827389654304e-01
1.7900000000e-01	2.000000000000001e+00	1.995977804664385e+00	1.788807541310825e-01
1.8000000000e-01	2.000000000000001e+00	1.995932924231536e+00	1.798787470695165e-01
1.8100000000e-01	2.000000000000001e+00	1.995887795806259e+00	1.808767176582180e-01
1.8200000000e-01	2.000000000000001e+00	1.995842419410823e+00	1.818746657747000e-01
1.8300000000e-01	2.000000000000001e+00	1.995796795067614e+00	1.828725912965033e-01
1.8400000000e-01	2.000000000000001e+00	1.995750922799141e+00	1.838704941011965e-01
1.8500000000e-01	2.000000000000001e+00	1.995704802628033e+00	1.848683740663763e-01
1.8600000000e-01	2.000000000000001e+00	1.995658434577038e+00	1.858662310696673e-01
1.8700000000e-01	2.000000000000001e+00	1.995611818669026e+00	1.868640649887227e-01
1.8800000000e-01	2.000000000000001e+00	1.995564954926988e+00	1.878618757012240e-01
1.8900000000e-01	2.000000000000001e+00	1.995517843374032e+00	1.888596630848811e-01
1.9000000000e-01	2.000000000000001e+00	1.995470484033389e+00	1.898574270174331e-01
1.9100000000e-01	2.000000000000001e+00	1.995422876928411e+00	1.908551673766474e-01
1.9200000000e-01	2.000000000000001e+00	1.995375022082567e+00	1.918528840403209e-01
1.9300000000e-01	2.000000000000001e+00	1.995326919519449e+00	1.928505768862794e-01
1.9400000000e-01	2.000000000000001e+00	1.995278569262768e+00	1.938482457923782e-01
1.9500000000e-01	2.000000000000001e+00	1.995229971336355e+00	1.948458906365019e-01
1.9600000000e-01	2.000000000000001e+00	1.995181125764159e+00	1.958435112965649e-01
1.9700000000e-01	2.000000000000001e+00	1.995132032570254e+00	1.968411076505111e-01
1.9800000000e-01	2.000000000000001e+00	1.995082691778827e+00	1.978386795763146e-01
1.9900000000e-01	2.000000000000001e+00	1.995033103414191e+00	1.988362269519793e-01
2.0000000000e-01	2.000000000000001e+00	1.994983267500776e+00	1.998337496555395e-01
2.0100000000e-01	2.000000000000001e+00	1.994933184063131e+00	2.008312475650597e-01
2.0200000000e-01	2.000000000000001e+00	1.994882853125926e+00	2.018287205586349e-01
2.0300000000e-01	2.000000000000001e+00	1.994832274713950e+00	2.028261685143908e-01
2.0400000000e-01	2.000000000000001e+00	1.994781448852111e+00	2.038235913104839e-01
2.0500000000e-01	2.000000000000001e+00	1.994730375565438e+00	2.048209888251014e-01
2.0600000000e-01	2.000000000000001e+00	1.994679054879079e+00	2.058183609364619e-01
2.0700000000e-01	2.000000000000001e+00	1.994627486818299e+00	2.068157075228151e-01
2.0800000000e-01	2.000000000000001e+00	1.994575671408486e+00	2.078130284624418e-01
2.0900000000e-01	2.000000000000001e+00	1.994523608675145e+00	2.088103236336546e-01
2.1000000000e-01	2.000000000000001e+00	1.994471298643900e+00	2.098075929147978e-01
2.1100000000e-01	2.000000000000000e+00	1.994418741340496e+00	2.108048361842472e-01
2.1200000000e-01	2.000000000000001e+00	1.994365936790795e+00	2.118020533204108e-01
2.1300000000e-01	2.000000000000001e+00	1.994312885020780e+00	2.127992442017285e-01
2.1400000000e-01	2.000000000000001e+00	1.994259586056551e+00	2.137964087066726e-01
2.1500000000e-01	2.000000000000001e+00	1.994206039924328e+00	2.147935467137476e-01
2.1600000000e-01	2.000000000000001e+00	1.994152246650450e+00	2.157906581014906e-01
2.1700000000e-01	2.000000000000001e+00	1.994098206261375e+00	2.167877427484714e-01
2.1800000000e-01	2.000000000000000e+00	1.994043918783679e+00	2.177848005332926e-01
2.1900000000e-01	2.000000000000000e+00	1.993989384244058e+00	2.187818313345896e-01
2.2000000000e-01	2.000000000000000e+00	1.993934602669324e+00	2.197788350310311e-01
2.2100000000e-01	2.000000000000001e+00	1.993879574086411e+00	2.207758115013188e-01
2.2200000000e-01	2.000000000000000e+00	1.993824298522369e+00	2.217727606241881e-01
2.2300000000e-01	2.000000000000000e+00	1.993768776004367e+00	2.227696822784076e-01
2.2400000000e-01	2.000000000000000e+00	1.993713006559694e+00	2.237665763427797e-01
2.2500000000e-01	2.000000000000000e+00	1.993656990215755e+00	2.247634426961407e-01
2.2600000000e-01	2.000000000000000e+00	1.993600727000074e+00	2.257602812173607e-01
2.2700000000e-01	2.000000000000000e+00	1.993544216940296e+00	2.267570917853440e-01
2.2800000000e-01	2.000000000000000e+00	1.993487460064179e+00	2.277538742790290e-01
2.2900000000e-01	2.000000000000000e+00	1.993430456399605e+00	2.287506285773886e-01
2.3000000000e-01	2.000000000000000e+00	1.993373205974568e+00	2.297473545594302e-01
2.3100000000e-01	2.000000000000000e+00	1.993315708817185e+00	2.307440521041959e-01
2.3200000000e-01	2.000000000000001e+00	1.993257964955689e+00	2.317407210907625e-01
2.3300000000e-01	2.000000000000000e+00	1.993199974418429e+00	2.327373613982418e-01
2.3400000000e-01	2.000000000000001e+00	1.993141737233876e+00	2.337339729057808e-01
2.3500000000e-01	2.000000000000001e+00	1.993083253430615e+00	2.347305554925615e-01
2.3600000000e-01	2.000000000000001e+00	1.993024523037351e+00	2.357271090378016e-01
2.3700000000e-01	2.000000000000001e+00	1.992965546082905e+00	2.367236334207539e-01
2.3800000000e-01	2.000000000000001e+00	1.992906322596218e+00	2.377201285207072e-01
2.3900000000e-01	2.000000000000001e+00	1.992846852606345e+00	2.387165942169860e-01
2.4000000000e-01	2.000000000000001e+00	1.992787136142461e+00	2.397130303889508e-01
2.4100000000e-01	2.000000000000001e+00	1.992727173233859e+00	2.407094369159979e-01
2.4200000000e-01	2.000000000000001e+00	1.992666963909946e+00	2.417058136775602e-01
2.4300000000e-01	2.000000000000001e+00	1.992606508200250e+00	2.427021605531067e-01
2.4400000000e-01	2.000000000000001e+00	1.992545806134414e+00	2.436984774221430e-01
2.4500000000e-01	2.000000000000001e+00	1.992484857742198e+00	2.446947641642115e-01
2.4600000000e-01	2.000000000000001e+00	1.992423663053482e+00	2.456910206588911e-01
2.4700000000e-01	2.000000000000001e+00	1.992362222098258e+00	2.466872467857977e-01
2.4800000000e-01	2.000000000000001e+00	1.992300534906640e+00	2.476834424245845e-01
2.4900000000e-01	2.000000000000001e+00	1.992238601508856e+00	2.486796074549416e-01
2.5000000000e-01	2.000000000000001e+00	1.992176421935251e+00	2.496757417565966e-01
2.5100000000e-01	2.000000000000001e+00	1.992113996216288e+00	2.506718452093146e-01
2.5200000000e-01	2.000000000000001e+00	1.992051324382545e+00	2.516679176928983e-01
2.5300000000e-01	2.000000000000001e+00	1.991988406464718e+00	2.526639590871882e-01
2.5400000000e-01	2.000000000000001e+00	1.991925242493620e+00	2.536599692720626e-01
2.5500000000e-01	2.000000000000001e+00	1.991861832500179e+00	2.546559481274380e-01
2.5600000000e-01	2.000000000000001e+00	1.991798176515440e+00	2.556518955332690e-01
2.5700000000e-01	2.000000000000001e+00	1.991734274570564e+00	2.566478113695485e-01
2.5800000000e-01	2.000000000000001e+00	1.991670126696830e+00	2.576436955163078e-01
2.5900000000e-01	2.000000000000001e+00	1.991605732925631e+00	2.586395478536170e-01
2.6000000000e-01	2.000000000000002e+00	1.991541093288477e+00	2.596353682615849e-01
2.6100000000e-01	2.000000000000002e+00	1.991476207816995e+00	2.606311566203590e-01
2.6200000000e-01	2.000000000000002e+00	1.991411076542927e+00	2.616269128101260e-01
2.6300000000e-01	2.000000000000002e+00	1.991345699498132e+00	2.626226367111117e-01
2.6400000000e-01	2.000000000000002e+00	1.991280076714582e+00	2.636183282035812e-01
2.6500000000e-01	2.000000000000001e+00	1.991214208224370e+00	2.646139871678390e-01
2.6600000000e-01	2.000000000000001e+00	1.991148094059700e+00	2.656096134842292e-01
2.6700000000e-01	2.000000000000001e+00	1.991081734252893e+00	2.666052070331357e-01
2.6800000000e-01	2.000000000000001e+00	1.991015128836387e+00	2.676007676949820e-01
2.6900000000e-01	2.000000000000001e+00	1.990948277842735e+00	2.685962953502319e-01
2.7000000000e-01	2.000000000000001e+00	1.990881181304605e+00	2.695917898793891e-01
2.7100000000e-01	2.000000000000001e+00	1.990813839254780e+00	2.705872511629976e-01
2.7200000000e-01	2.000000000000001e+00	1.990746251726159e+00	2.715826790816419e-01
2.7300000000e-01	2.000000000000001e+00	1.990678418751757e+00	2.725780735159469e-01
2.7400000000e-01	2.000000000000001e+00	1.990610340364703e+00	2.735734343465783e-01
2.7500000000e-01	2.000000000000001e+00	1.990542016598241e+00	2.745687614542424e-01
2.7600000000e-01	2.000000000000002e+00	1.990473447485731e+00	2.755640547196868e-01
2.7700000000e-01	2.000000000000002e+00	1.990404633060649e+00	2.765593140236998e-01
2.7800000000e-01	2.000000000000002e+00	1.990335573356582e+00	2.775545392471111e-01
2.7900000000e-01	2.000000000000002e+00	1.990266268407237e+00	2.785497302707918e-01
2.8000000000e-01	2.000000000000002e+00	1.990196718246432e+00	2.795448869756545e-01
2.8100000000e-01	2.000000000000002e+00	1.990126922908101e+00	2.805400092426532e-01
2.8200000000e-01	2.000000000000002e+00	1.990056882426292e+00	2.815350969527839e-01
2.8300000000e-01	2.000000000000002e+00	1.989986596835170e+00	2.825301499870845e-01
2.8400000000e-01	2.000000000000002e+00	1.989916066169011e+00	2.835251682266347e-01
2.8500000000e-01	2.000000000000002e+00	1.989845290462208e+00	2.845201515525567e-01
2.8600000000e-01	2.000000000000002e+00	1.989774269749268e+00	2.855150998460146e-01
2.8700000000e-01	2.000000000000002e+00	1.989703004064810e+00	2.865100129882154e-01
